Sequin	MixA	Type	Transcript	Classcode1	Classcode2	TPM	nbReads
novel	0	FP	e9d28ecb-3a1e-4d4a-8930-87bba6e70071	novel_not_in_catalog	at_least_one_novel_splicesite	234.929400	3173.000
novel	0	FP	e9d74cfc-c2b6-4a3d-be7c-6bc294c40381	novel_not_in_catalog	at_least_one_novel_splicesite	204.000100	450.000
novel	0	FP	ea25e88d-ccd6-4e40-be26-1a14b50e9bcc	novel_not_in_catalog	at_least_one_novel_splicesite	4475.909221	12818.000
novel	0	FP	ea3af67a-99fe-4fb5-9ec5-26a8120f66e6	novel_not_in_catalog	at_least_one_novel_splicesite	726.487635	5876.000
novel	0	FP	ea4803f4-bcc2-43fe-b5e0-9adb0796dfdb	novel_not_in_catalog	at_least_one_novel_splicesite	764.019841	7961.000
novel	0	FP	ea9983a1-5174-4fb4-9b27-6fa9e219e523	novel_not_in_catalog	at_least_one_novel_splicesite	1000.278461	3242.000
novel	0	FP	eaaf63a7-8dea-4b40-b4fc-de1c3d50ee00	novel_not_in_catalog	at_least_one_novel_splicesite	743.959520	5751.000
novel	0	FP	eac8ae67-6bd7-4417-afc5-21217c2a25fa	novel_not_in_catalog	at_least_one_novel_splicesite	211.550012	1533.000
novel	0	FP	eb21439a-7a89-4a12-8e7e-1f0fa2c4d0d4	novel_not_in_catalog	at_least_one_novel_splicesite	423.865569	1423.000
novel	0	FP	eb7d063d-686f-48aa-99e6-144414c2dbdf	novel_not_in_catalog	at_least_one_novel_splicesite	735.161159	5747.000
novel	0	FP	eb97cfce-f5c9-49f0-b603-cb3c4c7feb81	novel_not_in_catalog	at_least_one_novel_splicesite	529.363354	1854.000
novel	0	FP	ebc2e25f-8242-466c-a83d-a09a4fe8b08d	novel_not_in_catalog	at_least_one_novel_splicesite	34.168068	519.000
novel	0	FP	ebe5a753-f916-46b4-b84e-8a403ca27e41	novel_not_in_catalog	intron_retention	12.969132	66.000
novel	0	FP	ebf3fbf1-37e4-4720-ad4c-934b43117bdd	novel_not_in_catalog	at_least_one_novel_splicesite	1264.045975	6127.000
novel	0	FP	ec48abae-e063-476c-a68a-b4a841deec3e	novel_not_in_catalog	at_least_one_novel_splicesite	157.849865	1573.000
novel	0	FP	ec8a477b-bcc5-4cca-807d-5d9ae3b475ac	novel_not_in_catalog	at_least_one_novel_splicesite	17.851096	81.000
novel	0	FP	ecfbb284-5a8b-4caf-ab70-57769992f4d6	novel_not_in_catalog	at_least_one_novel_splicesite	122.740061	1938.000
novel	0	FP	ed3a5a19-6c1f-4611-b1c8-35a38079fefc	novel_not_in_catalog	at_least_one_novel_splicesite	757.499978	5863.000
novel	0	FP	ed755d5c-a3ae-49fa-8be8-546fe210167e	antisense	multi-exon	2.226787	24.000
novel	0	FP	edcb0bdd-edbf-450a-b254-7c5e526dcd30	novel_not_in_catalog	at_least_one_novel_splicesite	14.393340	127.000
novel	0	FP	edd279b1-014f-4a24-8adc-4b99897f0467	novel_not_in_catalog	at_least_one_novel_splicesite	134.763703	545.000
novel	0	FP	edeb1bee-430d-4d40-af6e-6a9ad1437134	novel_not_in_catalog	at_least_one_novel_splicesite	965.635977	15032.000
novel	0	FP	ee388540-fe84-4824-bb66-39f6bed1e4d3	novel_not_in_catalog	at_least_one_novel_splicesite	2495.196010	11829.000
novel	0	FP	ee3f94ee-a907-4e7a-b8be-32dad01ab601	novel_not_in_catalog	at_least_one_novel_splicesite	753.973510	5843.000
novel	0	FP	ee6cf689-05aa-4d3f-b6f6-9ae733c98df9	genic	multi-exon	1703.254988	10909.000
novel	0	FP	ee869c8f-62f2-4f1f-9862-a86d124ad3de	novel_not_in_catalog	at_least_one_novel_splicesite	980.895666	3350.000
novel	0	FP	eed0a6f2-d87f-4a52-bbf9-bebfad78bbb2	novel_not_in_catalog	at_least_one_novel_splicesite	123.953361	1890.000
novel	0	FP	ef67a19b-1a87-48c3-9254-cd458736744d	novel_not_in_catalog	at_least_one_novel_splicesite	320.087784	2047.000
novel	0	FP	efc76db8-40c0-40e8-a7d7-98b842bc5040	novel_not_in_catalog	at_least_one_novel_splicesite	316.141585	5007.000
novel	0	FP	efe81ba7-2b5f-43d8-ab8f-dc5b3446b1ff	novel_not_in_catalog	at_least_one_novel_splicesite	239.873324	492.000
novel	0	FP	efefbb4d-4b28-4bef-ba9d-f0d284e60682	novel_not_in_catalog	at_least_one_novel_splicesite	90.463751	954.000
novel	0	FP	f0370e69-6ab8-477e-8bbd-99ed5d71ced7	novel_not_in_catalog	at_least_one_novel_splicesite	179.347073	2837.000
novel	0	FP	f0855449-d910-4e8c-9d63-cc0553e217c7	novel_not_in_catalog	at_least_one_novel_splicesite	59.506413	460.000
novel	0	FP	f0962baa-e93e-4779-9338-821770944674	novel_not_in_catalog	at_least_one_novel_splicesite	2612.366199	12157.000
novel	0	FP	f0a1d849-7db0-4f52-8779-b2d0782b707f	antisense	multi-exon	0.249060	1.000
novel	0	FP	f0a847f3-f127-4745-903c-85b947b97766	novel_not_in_catalog	at_least_one_novel_splicesite	742.370603	5868.000
novel	0	FP	f0d6d8b3-cd4f-41f5-bae5-409bcd23c34e	novel_not_in_catalog	at_least_one_novel_splicesite	1451.080073	6107.000
novel	0	FP	f139f819-0dad-41f8-9615-4032d6d5ae6d	novel_not_in_catalog	at_least_one_novel_splicesite	306.145128	2334.000
novel	0	FP	f1db8432-268b-410b-8ab7-d0729307067d	novel_not_in_catalog	at_least_one_novel_splicesite	202.010024	772.000
novel	0	FP	f1eb6131-a344-47c5-845c-f39eda050578	antisense	multi-exon	0.184572	1.000
novel	0	FP	f1f1d026-6245-462d-8544-767f512a843e	novel_not_in_catalog	at_least_one_novel_splicesite	485.653813	4210.000
novel	0	FP	f2b073cc-0232-48e3-b786-741221b182e9	novel_not_in_catalog	at_least_one_novel_splicesite	38.080019	56.000
novel	0	FP	f2dd5d4e-4c66-4363-9414-911e9332e828	genic	multi-exon	1743.680869	10898.000
novel	0	FP	f2ec2ebe-1955-4098-9c74-d50cafd97be0	novel_not_in_catalog	at_least_one_novel_splicesite	4124.153869	14085.000
novel	0	FP	f3498b1c-de54-4172-8cd6-b8211684d302	novel_not_in_catalog	at_least_one_novel_splicesite	10.436077	146.000
novel	0	FP	f35d12d2-0bd3-45a9-b154-5ffde9a2e172	novel_not_in_catalog	at_least_one_novel_splicesite	178.457589	1547.000
novel	0	FP	f36cb2aa-e9f8-49af-895d-1992386e9558	novel_not_in_catalog	at_least_one_novel_splicesite	232.008054	3257.000
novel	0	FP	f37f5154-4486-48bf-b225-2ed9a4ce40d4	novel_not_in_catalog	at_least_one_novel_splicesite	320.597947	4938.000
novel	0	FP	f3a45a3e-7908-46b1-9c59-917ae2cce0e3	novel_not_in_catalog	at_least_one_novel_splicesite	580.967343	6374.000
novel	0	FP	f3c57f39-ff8c-41c0-b19f-1096ef9bf7bf	novel_not_in_catalog	at_least_one_novel_splicesite	7.020683	18.000
novel	0	FP	f3d282a3-9271-466d-901a-e3702b7ef8b9	novel_not_in_catalog	at_least_one_novel_splicesite	953.192016	6105.000
novel	0	FP	f3e468d0-23f5-41c5-b16d-a6b97e6e16f7	antisense	multi-exon	0.357030	2.000
novel	0	FP	f45373b8-6e3c-42a2-bf5a-2dca6fc04e6a	antisense	multi-exon	0.000000	0.000
novel	0	FP	f4541304-d7b9-4d2d-a0b1-1d9ee5c753b2	genic	multi-exon	1685.433187	10909.000
novel	0	FP	f4df4fbb-ad2c-407a-b448-afccd3ff904a	novel_not_in_catalog	at_least_one_novel_splicesite	1626.785711	6091.000
novel	0	FP	f4fdd4bd-2287-4b93-8078-bb83fda43b49	antisense	mono-exon	2.049205	1.000
novel	0	FP	f5153601-1a01-4711-abab-d823a1b1aaad	novel_not_in_catalog	at_least_one_novel_splicesite	2446.121749	12330.000
novel	0	FP	f521e4f0-4295-4ff2-b6f5-3a36b2cb6d27	novel_not_in_catalog	at_least_one_novel_splicesite	692.362543	2311.000
novel	0	FP	f5661443-863c-4e8e-9732-2b737d28cf59	novel_not_in_catalog	at_least_one_novel_splicesite	717.047713	3545.000
novel	0	FP	f5af8234-0f90-4baf-a446-7442681a841b	novel_not_in_catalog	at_least_one_novel_splicesite	45.273411	159.000
novel	0	FP	f5ee7852-63e7-43b0-ba60-419834f94981	novel_not_in_catalog	at_least_one_novel_splicesite	1568.534098	2595.000
novel	0	FP	f5efbec3-86a5-4f2a-885a-525e7136cd45	antisense	multi-exon	0.346846	1.000
novel	0	FP	f629fa89-5dd5-4af1-ba4f-78e7f30eacc9	antisense	multi-exon	2.407221	16.000
novel	0	FP	f66c6c37-362a-4d6e-aa6a-8e75c8161425	novel_not_in_catalog	at_least_one_novel_splicesite	662.038342	9422.000
novel	0	FP	f6b28ad2-554e-4b65-9ad8-1357f9ea4ead	novel_not_in_catalog	at_least_one_novel_splicesite	907.369304	6189.000
novel	0	FP	f75c9c47-1629-44ae-80a4-209801da4667	novel_not_in_catalog	at_least_one_novel_splicesite	231.397502	3085.000
novel	0	FP	f788015b-e89a-4e29-898b-caaf4072f8ea	novel_not_in_catalog	at_least_one_novel_splicesite	745.934251	5824.000
novel	0	FP	f78cd2d0-b166-49bf-ae2d-864305edc247	antisense	multi-exon	0.162772	1.000
novel	0	FP	f7c3aa3f-381c-4cb1-9da5-d87bf3c58218	novel_not_in_catalog	at_least_one_novel_splicesite	715.139811	2304.000
novel	0	FP	f7c635b9-256d-42e5-a2bf-1d1501923db4	novel_not_in_catalog	at_least_one_novel_splicesite	1086.180887	12064.000
novel	0	FP	f7f58937-9507-4831-8e51-b3fb1a74d6e4	novel_not_in_catalog	at_least_one_novel_splicesite	2444.207801	12344.000
novel	0	FP	f828e8aa-a1f4-40de-8beb-7c2ff542fb07	novel_not_in_catalog	at_least_one_novel_splicesite	836.960651	5563.000
novel	0	FP	f851c0bd-54ad-429f-987f-ec1964b7515e	novel_not_in_catalog	at_least_one_novel_splicesite	318.258799	4942.000
novel	0	FP	f86b6a53-7b08-428a-9321-e766f6cae439	novel_not_in_catalog	at_least_one_novel_splicesite	677.793459	3928.000
novel	0	FP	f878857f-2f2a-4c26-9f63-a8dfda69706d	novel_not_in_catalog	at_least_one_novel_splicesite	2468.046097	12345.000
novel	0	FP	f894fdb9-4ca1-48b0-bc64-693448b9eb78	novel_not_in_catalog	at_least_one_novel_splicesite	317.349151	4977.000
novel	0	FP	f8b10c50-5d08-445d-8935-3db9c7c77cca	novel_not_in_catalog	at_least_one_novel_splicesite	157.950520	1004.000
novel	0	FP	f8be9925-2611-412e-b44f-f5304d3c9de2	novel_not_in_catalog	at_least_one_novel_splicesite	204.641899	3348.000
novel	0	FP	f8dee071-9e10-412f-949a-9ac6e52f6435	novel_not_in_catalog	at_least_one_novel_splicesite	2296.149097	12396.000
novel	0	FP	f900cdee-cbee-4f52-9a5a-6a835977bbb0	novel_not_in_catalog	at_least_one_novel_splicesite	89.898770	955.000
novel	0	FP	f95c86d1-d60a-407a-b2da-1567ca22d53e	antisense	multi-exon	0.373816	2.000
novel	0	FP	f96b2b95-3e46-48b8-b9d6-b91f6685fddf	novel_not_in_catalog	at_least_one_novel_splicesite	1419.926082	6127.000
novel	0	FP	f9a8f9a9-4979-48b5-91a6-3d2b49ddb69f	novel_not_in_catalog	at_least_one_novel_splicesite	4505.639854	12598.000
novel	0	FP	f9e1504c-d1f2-4fa6-a627-517fa7b11070	novel_not_in_catalog	at_least_one_novel_splicesite	2430.437776	12345.000
novel	0	FP	fa90bb3e-a3e7-4178-92e9-3ef5e9fafa3b	antisense	multi-exon	0.197629	1.000
novel	0	FP	fa9ff22a-02f4-4993-a73e-2332eba666c0	novel_not_in_catalog	at_least_one_novel_splicesite	215.091945	1336.000
novel	0	FP	fb0fc076-cf56-43a5-a29a-12b806f54cef	novel_not_in_catalog	at_least_one_novel_splicesite	1075.797548	11855.000
novel	0	FP	fb19fd2c-2206-4f80-9b7d-bf984f782c61	antisense	multi-exon	1.663743	16.000
novel	0	FP	fb79fca3-8fbc-4807-ac91-52399d79e3c2	novel_not_in_catalog	at_least_one_novel_splicesite	1.255385	9.000
novel	0	FP	fbc222d4-0639-4423-ace2-f9f17b53f117	novel_not_in_catalog	at_least_one_novel_splicesite	136.382431	413.000
novel	0	FP	fc58a628-351e-4cfb-9df2-8f1fa44eaa1b	novel_not_in_catalog	at_least_one_novel_splicesite	468.007068	4134.000
novel	0	FP	fc8c07ba-5d1e-4426-b293-616e39f2293f	novel_not_in_catalog	at_least_one_novel_splicesite	1419.926082	6127.000
novel	0	FP	fc9f9102-731e-4bb0-ba27-2a7f8f6492a0	novel_not_in_catalog	at_least_one_novel_splicesite	439.636139	1544.000
novel	0	FP	fd53bfa5-1858-44ae-8f3a-ec95b847ae3b	novel_not_in_catalog	intron_retention	42.190563	309.000
novel	0	FP	fd5abd2f-143e-48db-9bb7-54ca80c766ec	novel_not_in_catalog	at_least_one_novel_splicesite	146.833721	1834.000
novel	0	FP	fd70735b-e4c4-40d6-bb17-4367c2c10560	novel_not_in_catalog	at_least_one_novel_splicesite	2638.569014	13249.000
novel	0	FP	fde44294-f083-4166-9a6a-fc9162feb78d	novel_not_in_catalog	at_least_one_novel_splicesite	254.890244	2106.000
novel	0	FP	fe2da459-6f73-4421-9dfa-c04dd66a11c9	antisense	multi-exon	1.529261	17.000
novel	0	FP	fe85206f-3adf-468f-9f64-f6f3acfd9140	antisense	mono-exon	0.000000	0.000
novel	0	FP	feddd21b-7dab-483b-857e-ecb93ae22510	antisense	multi-exon	2.546860	24.000
novel	0	FP	ff568ee0-18f7-4211-bc11-743469439153	novel_not_in_catalog	at_least_one_novel_splicesite	264.977585	1128.000
novel	0	FP	ff98dbf9-79b7-4333-8391-39558f57bb7a	novel_not_in_catalog	at_least_one_novel_splicesite	732.188422	5575.000
novel	0	FP	ff9a212e-1124-4296-ad03-d3ed0b7d5d7d	antisense	multi-exon	0.383525	2.000
novel	0	FP	ffacab8e-a0e5-46f3-aa18-65e050e91d35	novel_not_in_catalog	at_least_one_novel_splicesite	1197.139951	6127.000
novel	0	FP	ffb8d012-81a3-4ae3-b00d-9fa2ac6dead6	novel_not_in_catalog	at_least_one_novel_splicesite	972.470421	3293.000
